"incident_date","incident_datetime","analysis_neighborhood","incident_category","incident_category","resolution","police_district","incident_description","incident_number"
"2023-02-21 00:00:00","2023-02-21 13:33:00","Visitacion Valley","Recovered Vehicle","Recovered Vehicle","Open or Active","Ingleside","Vehicle, Recovered, Auto","230126955"
"2023-02-21 00:00:00","2023-02-21 13:40:00","Outer Mission","Larceny Theft","Larceny Theft","Open or Active","Ingleside","Theft, From Locked Vehicle, >$950","230127834"
"2023-02-21 00:00:00","2023-02-21 13:40:00","Hayes Valley","Robbery","Robbery","Open or Active","Park","Robbery, W/ Gun","230127890"
"2023-02-21 00:00:00","2023-02-21 13:41:00","Potrero Hill","Embezzlement","Embezzlement","Open or Active","Bayview","Embezzlement, Grand Theft By Employee","230128036"
"2023-02-21 00:00:00","2023-02-21 13:42:00","Lakeshore","Recovered Vehicle","Recovered Vehicle","Open or Active","Taraval","Vehicle, Recovered, Auto","230126165"
"2023-02-21 00:00:00","2023-02-21 14:00:00","Portola","Lost Property","Lost Property","Open or Active","Bayview","Lost Property","230128070"
"2023-02-21 00:00:00","2023-02-21 14:00:00","Sunset/Parkside","Fraud","Fraud","Open or Active","Taraval","Theft, Trick And Device, Felony","230129880"
"2023-02-21 00:00:00","2023-02-21 14:00:00","Portola","Non-Criminal","Non-Criminal","Open or Active","Bayview","Found  Property","230128070"
"2023-02-21 00:00:00","2023-02-21 14:00:00","Chinatown","Malicious Mischief","Malicious Mischief","Open or Active","Central","Malicious Mischief, Vandalism to Vehicle","230128008"
"2023-02-21 00:00:00","2023-02-21 14:00:00","Mission","Larceny Theft","Larceny Theft","Open or Active","Mission","Theft, From Locked Vehicle, >$950","236030784"
"2023-02-21 00:00:00","2023-02-21 14:25:00","Tenderloin","Robbery","Robbery","Open or Active","Central","Robbery, Att., W/ Force","230062644"
"2023-02-21 00:00:00","2023-02-21 14:27:00","Financial District/South Beach","Assault","Assault","Cite or Arrest Adult","Southern","Battery","230127351"
"2023-02-21 00:00:00","2023-02-21 14:30:00","Mission","Larceny Theft","Larceny Theft","Open or Active","Mission","License Plate, Stolen","230130821"
"2023-02-21 00:00:00","2023-02-21 14:40:00","Bayview Hunters Point","Larceny Theft","Larceny Theft","Open or Active","Bayview","Theft, From Locked Vehicle, >$950","230127969"
"2023-02-21 00:00:00","2023-02-21 14:40:00","Mission","Non-Criminal","Non-Criminal","Open or Active","Mission","Found  Property","220126335"
"2023-02-21 00:00:00","2023-02-21 14:48:00","Marina","Robbery","Robbery","Open or Active","Northern","Robbery, Att., W/ Gun","230127981"
"2023-02-21 00:00:00","2023-02-21 14:50:00","Inner Richmond","Larceny Theft","Larceny Theft","Open or Active","Richmond","Theft, From Locked Vehicle, >$950","230129448"
"2023-02-21 00:00:00","2023-02-21 14:51:00","Western Addition","Other Miscellaneous","Other Miscellaneous","Open or Active","Northern","Conspiracy","230128531"
"2023-02-21 00:00:00","2023-02-21 14:51:00","Western Addition","Larceny Theft","Larceny Theft","Open or Active","Northern","Theft, Shoplifting, $200-$950","230128531"
"2023-02-21 00:00:00","2023-02-21 14:56:00","Financial District/South Beach","Missing Person","Missing Person","Cite or Arrest Adult","Southern","Found Person","230128111"
"2023-02-21 00:00:00","2023-02-21 14:56:00","Financial District/South Beach","Warrant","Warrant","Cite or Arrest Adult","Southern","Warrant Arrest, Enroute To Parole","230128111"
"2023-02-21 00:00:00","2023-02-21 15:00:00","Japantown","Larceny Theft","Larceny Theft","Open or Active","Northern","License Plate, Stolen","230129545"
"2023-02-21 00:00:00","2023-02-21 15:00:00","Mission","Missing Person","Missing Person","Open or Active","Mission","Missing Adult","230132350"
"2023-02-21 00:00:00","2023-02-21 15:15:00","Bayview Hunters Point","Suspicious Occ","Suspicious Occ","Open or Active","Bayview","Suspicious Occurrence","230130291"
"2023-02-21 00:00:00","2023-02-21 15:15:00","South of Market","Assault","Assault","Cite or Arrest Adult","Southern","Assault, Aggravated, W/ Other Weapon","230128086"
"2023-02-21 00:00:00","2023-02-21 15:30:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Methamphetamine, Possession For Sale","230128274"
"2023-02-21 00:00:00","2023-02-21 15:30:00","Bayview Hunters Point","Larceny Theft","Larceny Theft","Open or Active","Central","Theft, From Locked Vehicle, >$950","230128694"
"2023-02-21 00:00:00","2023-02-21 15:30:00","Russian Hill","Larceny Theft","Larceny Theft","Open or Active","Northern","Theft, From Locked Vehicle, >$950","236030687"
"2023-02-21 00:00:00","2023-02-21 15:30:00","Outer Richmond","Larceny Theft","Larceny Theft","Open or Active","Richmond","Theft, From Person, >$950 (other than Pickpocket)","230128177"
"2023-02-21 00:00:00","2023-02-21 15:30:00","Bayview Hunters Point","Miscellaneous Investigation","Miscellaneous Investigation","Open or Active","Bayview","Miscellaneous Investigation","230128199"
"2023-02-21 00:00:00","2023-02-21 15:30:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Cocaine, Base/rock, Possession For Sale","230128274"
"2023-02-21 00:00:00","2023-02-21 15:30:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Opiates, Possession For Sale","230128274"
"2023-02-21 00:00:00","2023-02-21 15:35:00","Western Addition","Non-Criminal","Non-Criminal","Open or Active","Northern","Firearm, Turned In by Public","230128058"
"2023-02-21 00:00:00","2023-02-21 15:39:00","Western Addition","Non-Criminal","Non-Criminal","Cite or Arrest Adult","Northern","Stay Away or Court Order, Non-DV Related","230105749"
"2023-02-21 00:00:00","2023-02-21 15:40:00","Bayview Hunters Point","Missing Person","Missing Person","Open or Active","Bayview","Found Person","230087216"
"2023-02-21 00:00:00","2023-02-21 15:49:00","South of Market","Larceny Theft","Larceny Theft","Open or Active","Tenderloin","Theft, Shoplifting, $200-$950","230128155"
"2023-02-21 00:00:00","2023-02-21 16:00:00","Visitacion Valley","Missing Person","Missing Person","Open or Active","Ingleside","Missing Adult","230128854"
"2023-02-21 00:00:00","2023-02-21 16:00:00","North Beach","Larceny Theft","Larceny Theft","Open or Active","Central","Theft, From Locked Vehicle, >$950","230128901"
"2023-02-21 00:00:00","2023-02-21 16:00:00","Portola","Malicious Mischief","Malicious Mischief","Open or Active","Bayview","Malicious Mischief, Vandalism to Vehicle","230130423"
"2023-02-21 00:00:00","2023-02-21 16:00:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Heroin, Possession For Sale","230128490"
"2023-02-21 00:00:00","2023-02-21 16:00:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Opiates, Possession For Sale","230128490"
"2023-02-21 00:00:00","2023-02-21 16:00:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Methamphetamine, Possession For Sale","230128490"
"2023-02-21 00:00:00","2023-02-21 16:08:00","Bayview Hunters Point","Other Miscellaneous","Other Miscellaneous","Open or Active","Bayview","Investigative Detention","230128218"
"2023-02-21 00:00:00","2023-02-21 16:11:00","Mission","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Mission","Driving, License Suspended or Revoked","230128149"
"2023-02-21 00:00:00","2023-02-21 16:11:00","Mission","Traffic Violation Arrest","Traffic Violation Arrest","Cite or Arrest Adult","Mission","Traffic Violation Arrest","230128149"
"2023-02-21 00:00:00","2023-02-21 16:12:00","South of Market","Warrant","Warrant","Cite or Arrest Adult","Tenderloin","Warrant Arrest, Enroute To Outside Jurisdiction","230117233"
"2023-02-21 00:00:00","2023-02-21 16:12:00","South of Market","Recovered Vehicle","Recovered Vehicle","Cite or Arrest Adult","Tenderloin","Vehicle, Recovered, Truck","230117233"
"2023-02-21 00:00:00","2023-02-21 16:24:00","Tenderloin","Other Miscellaneous","Other Miscellaneous","Open or Active","Northern","Investigative Detention","230128230"
"2023-02-21 00:00:00","2023-02-21 16:25:00","Chinatown","Non-Criminal","Non-Criminal","Open or Active","Central","Mental Health Detention","230128268"
"2023-02-21 00:00:00","2023-02-21 16:30:00","Chinatown","Robbery","Robbery","Open or Active","Central","Robbery, Att., W/ Gun","230128638"
"2023-02-21 00:00:00","2023-02-21 16:43:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Opiates, Possession For Sale","230128371"
"2023-02-21 00:00:00","2023-02-21 16:43:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Methamphetamine, Possession For Sale","230128371"
"2023-02-21 00:00:00","2023-02-21 17:00:00","Treasure Island","Burglary","Burglary","Open or Active","Southern","Burglary, Warehouse, Unlawful Entry","230129896"
"2023-02-21 00:00:00","2023-02-21 17:00:00","Outer Richmond","Larceny Theft","Larceny Theft","Open or Active","Richmond","License Plate, Stolen","230130235"
"2023-02-21 00:00:00","2023-02-21 17:00:00","Oceanview/Merced/Ingleside","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Taraval","Vehicle, Stolen, Auto","230130592"
"2023-02-21 00:00:00","2023-02-21 17:00:00","Tenderloin","Robbery","Robbery","Open or Active","Northern","Robbery, Street or Public Place, W/ Force","230128393"
"2023-02-21 00:00:00","2023-02-21 17:00:00","Tenderloin","Assault","Assault","Open or Active","Northern","Battery","230128393"
"2023-02-21 00:00:00","2023-02-21 17:00:00","Financial District/South Beach","Non-Criminal","Non-Criminal","Open or Active","Central","Found  Property","230128876"
"2023-02-21 00:00:00","2023-02-21 17:09:00","Financial District/South Beach","Other Miscellaneous","Other Miscellaneous","Open or Active","Central","Conspiracy","230130912"
"2023-02-21 00:00:00","2023-02-21 17:09:00","Financial District/South Beach","Larceny Theft","Larceny Theft","Open or Active","Central","Theft, Shoplifting, >$950","230130912"
"2023-02-21 00:00:00","2023-02-21 17:10:00","Mission","Non-Criminal","Non-Criminal","Cite or Arrest Adult","Mission","Stay Away or Court Order, Non-DV Related","230128434"
"2023-02-21 00:00:00","2023-02-21 17:20:00","Pacific Heights","Larceny Theft","Larceny Theft","Open or Active","Northern","Theft, From Locked Vehicle, >$950","236030756"
"2023-02-21 00:00:00","2023-02-21 17:27:00","North Beach","Assault","Assault","Open or Active","Central","Assault, Aggravated, W/ Other Weapon","230128525"
"2023-02-21 00:00:00","2023-02-21 17:30:00","Inner Sunset","Larceny Theft","Larceny Theft","Open or Active","Park","Theft, Other Property, >$950","236030938"
"2023-02-21 00:00:00","2023-02-21 17:33:00","Mission","Traffic Violation Arrest","Traffic Violation Arrest","Cite or Arrest Adult","Mission","Traffic Violation Arrest","230128428"
"2023-02-21 00:00:00","2023-02-21 17:33:00","Mission","Drug Offense","Drug Offense","Cite or Arrest Adult","Mission","Marijuana Offense","230128428"
"2023-02-21 00:00:00","2023-02-21 17:35:00","Mission","Stolen Property","Stolen Property","Cite or Arrest Adult","Mission","Stolen Property, Possession with Knowledge, Receiving","230128462"
"2023-02-21 00:00:00","2023-02-21 17:40:00","Mission","Other Miscellaneous","Other Miscellaneous","Open or Active","Mission","Investigative Detention","230128503"
"2023-02-21 00:00:00","2023-02-21 17:49:00","Pacific Heights","Miscellaneous Investigation","Miscellaneous Investigation","Open or Active","Central","Miscellaneous Investigation","230128519"
"2023-02-21 00:00:00","2023-02-21 18:00:00","South of Market","Disorderly Conduct","Disorderly Conduct","Open or Active","Southern","Terrorist Threats","230132639"
"2023-02-21 00:00:00","2023-02-21 18:00:00","Potrero Hill","Other Miscellaneous","Other Miscellaneous","Open or Active","Bayview","Investigative Detention","230129846"
"2023-02-21 00:00:00","2023-02-21 18:00:00","Castro/Upper Market","Non-Criminal","Non-Criminal","Open or Active","Mission","Found  Property","230128553"
"2023-02-21 00:00:00","2023-02-21 18:09:00","West of Twin Peaks","Non-Criminal","Non-Criminal","Open or Active","Ingleside","Mental Health Detention","230128569"
"2023-02-21 00:00:00","2023-02-21 18:28:00","Bayview Hunters Point","Burglary","Burglary","Open or Active","Central","Burglary, Non-residential, Unlawful Entry","230127373"
"2023-02-21 00:00:00","2023-02-21 18:30:00","Inner Sunset","Missing Person","Missing Person","Open or Active","Park","Missing Adult","230134215"
"2023-02-21 00:00:00","2023-02-21 18:30:00","Sunset/Parkside","Larceny Theft","Larceny Theft","Open or Active","Taraval","Theft, From Locked Vehicle, >$950","230131073"
"2023-02-21 00:00:00","2023-02-21 18:30:00","Russian Hill","Larceny Theft","Larceny Theft","Open or Active","Northern","Theft, From Locked Vehicle, >$950","230132065"
"2023-02-21 00:00:00","2023-02-21 18:30:00","Sunset/Parkside","Miscellaneous Investigation","Miscellaneous Investigation","Open or Active","Taraval","Miscellaneous Investigation","230128600"
"2023-02-21 00:00:00","2023-02-21 18:30:00","Castro/Upper Market","Larceny Theft","Larceny Theft","Open or Active","Mission","Theft, Other Property, $50-$200","236030778"
"2023-02-21 00:00:00","2023-02-21 18:30:00","Oceanview/Merced/Ingleside","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Ingleside","Vehicle, Stolen, Auto","230129410"
"2023-02-21 00:00:00","2023-02-21 18:30:00","Japantown","Larceny Theft","Larceny Theft","Open or Active","Northern","Theft, From Locked Vehicle, >$950","236030706"
"2023-02-21 00:00:00","2023-02-21 18:39:00","Castro/Upper Market","Miscellaneous Investigation","Miscellaneous Investigation","Open or Active","Park","Miscellaneous Investigation","230128575"
"2023-02-21 00:00:00","2023-02-21 18:45:00","Tenderloin","Larceny Theft","Larceny Theft","Cite or Arrest Adult","Tenderloin","Theft, From Unlocked Vehicle, >$950","230128622"
"2023-02-21 00:00:00","2023-02-21 18:45:00","Tenderloin","Warrant","Warrant","Cite or Arrest Adult","Tenderloin","Warrant Arrest, Enroute To US Marshall","230128622"
"2023-02-21 00:00:00","2023-02-21 18:45:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Cocaine, Base/rock, Possession For Sale","230128622"
"2023-02-21 00:00:00","2023-02-21 19:00:00","Nob Hill","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Tenderloin","Vehicle, Stolen, Auto","230129307"
"2023-02-21 00:00:00","2023-02-21 19:00:00","McLaren Park","Assault","Assault","Open or Active","Ingleside","Assault, Aggravated, W/ Gun","230128741"
"2023-02-21 00:00:00","2023-02-21 19:00:00","Western Addition","Non-Criminal","Non-Criminal","Open or Active","Northern","Found  Property","230128644"
"2023-02-21 00:00:00","2023-02-21 19:00:00","McLaren Park","Robbery","Robbery","Open or Active","Ingleside","Robbery, Att., W/ Gun","230128741"
"2023-02-21 00:00:00","2023-02-21 19:00:00","South of Market","Malicious Mischief","Malicious Mischief","Open or Active","Tenderloin","Malicious Mischief, Vandalism to Property","230129501"
"2023-02-21 00:00:00","2023-02-21 19:12:00","Bernal Heights","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Ingleside","Vehicle, Recovered, Stolen outside SF","230128581"
"2023-02-21 00:00:00","2023-02-21 19:30:00","North Beach","Larceny Theft","Larceny Theft","Open or Active","Central","Theft, From Locked Vehicle, >$950","230128917"
"2023-02-21 00:00:00","2023-02-21 19:49:00","Bayview Hunters Point","Non-Criminal","Non-Criminal","Open or Active","Bayview","Found  Property","230128666"
"2023-02-21 00:00:00","2023-02-21 19:50:00","Mission","Non-Criminal","Non-Criminal","Open or Active","Mission","Aided Case, Injured or Sick Person","230128713"
"2023-02-21 00:00:00","2023-02-21 19:50:00","Mission","Assault","Assault","Open or Active","Mission","Battery","230128713"
"2023-02-21 00:00:00","2023-02-21 20:00:00","Potrero Hill","Larceny Theft","Larceny Theft","Open or Active","Bayview","Theft, Vehicle Strip, >$950","230130354"
"2023-02-21 00:00:00","2023-02-21 20:00:00","South of Market","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Southern","Vehicle, Stolen, Motorcycle","230131421"
"2023-02-21 00:00:00","2023-02-21 20:00:00","Outer Mission","Malicious Mischief","Malicious Mischief","Open or Active","Ingleside","Malicious Mischief, Vandalism to Property","230129432"
"2023-02-21 00:00:00","2023-02-21 20:06:00","Tenderloin","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Tenderloin","State Code Misdemeanor (general)","230128735"
"2023-02-21 00:00:00","2023-02-21 20:30:00","Tenderloin","Larceny Theft","Larceny Theft","Open or Active","Central","Theft, From Locked Vehicle, $200-$950","230128995"
"2023-02-21 00:00:00","2023-02-21 20:30:00","Presidio Heights","Non-Criminal","Non-Criminal","Open or Active","Richmond","Aided Case","230128826"
"2023-02-21 00:00:00","2023-02-21 20:30:00","Presidio Heights","Non-Criminal","Non-Criminal","Open or Active","Richmond","Mental Health Detention","230128826"
"2023-02-21 00:00:00","2023-02-21 20:30:00","Mission Bay","Lost Property","Lost Property","Open or Active","Southern","Lost Property","230132388"
"2023-02-21 00:00:00","2023-02-21 20:38:00","Outer Mission","Other Miscellaneous","Other Miscellaneous","Open or Active","Ingleside","Investigative Detention","230128763"
"2023-02-21 00:00:00","2023-02-21 20:57:00","Bayview Hunters Point","Assault","Assault","Open or Active","Bayview","Firearm, Discharging in Grossly Negligent Manner","230128785"
"2023-02-21 00:00:00","2023-02-21 21:00:00","Financial District/South Beach","Larceny Theft","Larceny Theft","Open or Active","Central","Theft, From Locked Vehicle, >$950","230128860"
"2023-02-21 00:00:00","2023-02-21 21:00:00","Western Addition","Miscellaneous Investigation","Miscellaneous Investigation","Open or Active","Northern","Miscellaneous Investigation","230129460"
"2023-02-21 00:00:00","2023-02-21 21:00:00","Lakeshore","Larceny Theft","Larceny Theft","Open or Active","Taraval","Theft, Shoplifting, $200-$950","230130815"
"2023-02-21 00:00:00","2023-02-21 21:11:00","Lakeshore","Larceny Theft","Larceny Theft","Open or Active","Taraval","Theft, Shoplifting, $200-$950","230131108"
"2023-02-21 00:00:00","2023-02-21 21:19:00","South of Market","Assault","Assault","Open or Active","Southern","Assault, Aggravated, W/ Knife","230128810"
"2023-02-21 00:00:00","2023-02-21 21:22:00","Hayes Valley","Other Miscellaneous","Other Miscellaneous","Open or Active","Northern","Investigative Detention","230128882"
"2023-02-21 00:00:00","2023-02-21 21:22:00","Hayes Valley","Other Miscellaneous","Other Miscellaneous","Open or Active","Northern","Trespassing","230128882"
"2023-02-21 00:00:00","2023-02-21 21:48:00","West of Twin Peaks","Larceny Theft","Larceny Theft","Open or Active","Ingleside","Theft, Shoplifting, <$50","230128898"
"2023-02-21 00:00:00","2023-02-21 22:00:00","North Beach","Larceny Theft","Larceny Theft","Open or Active","Central","Theft, From Locked Vehicle, $200-$950","230128939"
"2023-02-21 00:00:00","2023-02-21 22:00:00","Marina","Burglary","Burglary","Open or Active","Northern","Burglary, Hot Prowl, Forcible Entry","230134099"
"2023-02-21 00:00:00","2023-02-21 22:24:00","Western Addition","Robbery","Robbery","Open or Active","Northern","Robbery, Att., W/ Knife","230129222"
"2023-02-21 00:00:00","2023-02-21 22:24:00","Western Addition","Assault","Assault","Open or Active","Northern","Assault, Aggravated, W/ Knife","230129222"
"2023-02-21 00:00:00","2023-02-21 22:24:00","Western Addition","Disorderly Conduct","Disorderly Conduct","Open or Active","Northern","Terrorist Threats","230129222"
"2023-02-21 00:00:00","2023-02-21 22:43:00","Financial District/South Beach","Arson","Arson","Open or Active","Southern","Arson","230128973"
"2023-02-21 00:00:00","2023-02-21 23:00:00","Chinatown","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Central","Vehicle, Stolen, Auto","230129523"
"2023-02-21 00:00:00","2023-02-21 23:00:00","Nob Hill","Larceny Theft","Larceny Theft","Open or Active","Central","Theft, Bicycle, $200-$950","230129777"
"2023-02-21 00:00:00","2023-02-21 23:28:00","Outer Mission","Suspicious Occ","Suspicious Occ","Open or Active","Ingleside","Suspicious Person","230132617"
"2023-02-21 00:00:00","2023-02-21 23:30:00","Tenderloin","Other","Other","Open or Active","Tenderloin","Death Report, Cause Unknown","230132225"
"2023-02-22 00:00:00","2023-02-22 00:00:00","Oceanview/Merced/Ingleside","Larceny Theft","Larceny Theft","Open or Active","Taraval","Theft, From Locked Vehicle, >$950","236030922"
"2023-02-22 00:00:00","2023-02-22 00:00:00","South of Market","Assault","Assault","Open or Active","Southern","Assault, Aggravated, W/ Knife","230131346"
"2023-02-22 00:00:00","2023-02-22 00:00:00","South of Market","Robbery","Robbery","Open or Active","Southern","Robbery, W/ Knife","230131346"
"2023-02-22 00:00:00","2023-02-22 00:00:00","Tenderloin","Larceny Theft","Larceny Theft","Open or Active","Tenderloin","Theft, Other Property, $50-$200","230131631"
"2023-02-22 00:00:00","2023-02-22 00:00:00","Presidio Heights","Non-Criminal","Non-Criminal","Open or Active","Richmond","Mental Health Detention","230130887"
"2023-02-22 00:00:00","2023-02-22 00:04:00","Bayview Hunters Point","Courtesy Report","Courtesy Report","Open or Active","Bayview","Courtesy Report","230129040"
"2023-02-22 00:00:00","2023-02-22 01:01:00","Presidio Heights","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Richmond","Driving While Under The Influence Of Alcohol","230129084"
"2023-02-22 00:00:00","2023-02-22 01:03:00","Mission","Robbery","Robbery","Open or Active","Mission","Robbery, Street or Public Place, W/ Gun","230129062"
"2023-02-22 00:00:00","2023-02-22 01:03:00","Mission","Assault","Assault","Open or Active","Mission","Assault, Aggravated, W/ Force","230129062"
"2023-02-22 00:00:00","2023-02-22 01:03:00","Mission","Robbery","Robbery","Open or Active","Mission","Robbery, Street or Public Place, W/ Gun","230129062"
"2023-02-22 00:00:00","2023-02-22 01:15:00","Chinatown","Non-Criminal","Non-Criminal","Open or Active","Central","Found  Property","230129056"
"2023-02-22 00:00:00","2023-02-22 01:45:00","Sunset/Parkside","Larceny Theft","Larceny Theft","Open or Active","Taraval","Theft, Vehicle Strip, Attempted","230129090"
"2023-02-22 00:00:00","2023-02-22 01:48:00","South of Market","Burglary","Burglary","Open or Active","Southern","Burglary, Residence, Forcible Entry","230129103"
"2023-02-22 00:00:00","2023-02-22 02:08:00","Inner Sunset","Larceny Theft","Larceny Theft","Open or Active","Taraval","Theft, Vehicle Strip, >$950","230129125"
"2023-02-22 00:00:00","2023-02-22 02:29:00","Outer Richmond","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Richmond","Burglary Tools, Possession Of","230129131"
"2023-02-22 00:00:00","2023-02-22 02:29:00","Outer Richmond","Motor Vehicle Theft","Motor Vehicle Theft","Cite or Arrest Adult","Richmond","Vehicle, Stolen, Auto","230129131"
"2023-02-22 00:00:00","2023-02-22 02:29:00","Outer Richmond","Stolen Property","Stolen Property","Cite or Arrest Adult","Richmond","Stolen Property, Possession with Knowledge, Receiving","230129131"
"2023-02-22 00:00:00","2023-02-22 02:30:00","Outer Richmond","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Richmond","Vehicle, Stolen, Auto","230129131"
"2023-02-22 00:00:00","2023-02-22 02:35:00","Inner Richmond","Other Offenses","Other Offenses","Open or Active","Richmond","License Plate, Recovered","230033667"
"2023-02-22 00:00:00","2023-02-22 02:35:00","Inner Richmond","Other Offenses","Other Offenses","Open or Active","Richmond","License Plate, Found","230129131"
"2023-02-22 00:00:00","2023-02-22 02:51:00","South of Market","Weapons Carrying Etc","Weapons Carrying Etc","Open or Active","Southern","Firearm, Loaded, in Vehicle, Possession or Use","230129169"
"2023-02-22 00:00:00","2023-02-22 02:51:00","South of Market","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Southern","Vehicle, Recovered, Stolen outside SF","230129169"
"2023-02-22 00:00:00","2023-02-22 03:00:00","South of Market","Other Offenses","Other Offenses","Open or Active","Southern","License Plate, Found","230129197"
"2023-02-22 00:00:00","2023-02-22 03:11:00","Western Addition","Fraud","Fraud","Open or Active","Northern","False Personation to Receive Money or Property","230130956"
"2023-02-22 00:00:00","2023-02-22 03:30:00","Pacific Heights","Burglary","Burglary","Open or Active","Northern","Burglary, Apartment House, Forcible Entry","230131158"
"2023-02-22 00:00:00","2023-02-22 04:17:00","Marina","Burglary","Burglary","Open or Active","Northern","Burglary, Store, Forcible Entry","230129200"
"2023-02-22 00:00:00","2023-02-22 04:25:00","Excelsior","Burglary","Burglary","Open or Active","Ingleside","Burglary, Store, Forcible Entry","230129216"
"2023-02-22 00:00:00","2023-02-22 05:14:00","Outer Mission","Malicious Mischief","Malicious Mischief","Open or Active","Ingleside","Malicious Mischief, Breaking Windows","230129266"
"2023-02-22 00:00:00","2023-02-22 05:14:00","Outer Mission","Burglary","Burglary","Open or Active","Ingleside","Burglary, Store, Forcible Entry","230129266"
"2023-02-22 00:00:00","2023-02-22 05:22:00","Noe Valley","Other Miscellaneous","Other Miscellaneous","Open or Active","Ingleside","Investigative Detention","230129250"
"2023-02-22 00:00:00","2023-02-22 05:55:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Methamphetamine, Sale","230129288"
"2023-02-22 00:00:00","2023-02-22 06:20:00","Tenderloin","Miscellaneous Investigation","Miscellaneous Investigation","Open or Active","Tenderloin","Miscellaneous Investigation","230129329"
"2023-02-22 00:00:00","2023-02-22 06:50:00","South of Market","Larceny Theft","Larceny Theft","Open or Active","Southern","License Plate, Stolen","230132300"
"2023-02-22 00:00:00","2023-02-22 06:52:00","Tenderloin","Other Miscellaneous","Other Miscellaneous","Open or Active","Tenderloin","Investigative Detention","230129313"
"2023-02-22 00:00:00","2023-02-22 07:00:00","Inner Richmond","Burglary","Burglary","Open or Active","Richmond","Burglary, Other Bldg., Unlawful Entry","230126911"
"2023-02-22 00:00:00","2023-02-22 07:00:00","Tenderloin","Warrant","Warrant","Cite or Arrest Adult","Tenderloin","Warrant Arrest, Enroute To Probation","230129335"
"2023-02-22 00:00:00","2023-02-22 07:00:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Marijuana Offense","230129335"
"2023-02-22 00:00:00","2023-02-22 07:00:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Narcotics Paraphernalia, Possession of","230129335"
"2023-02-22 00:00:00","2023-02-22 07:00:00","Western Addition","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Northern","Vehicle, Stolen, Auto","230132827"
"2023-02-22 00:00:00","2023-02-22 08:00:00","Oceanview/Merced/Ingleside","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Taraval","Trespassing","230129476"
"2023-02-22 00:00:00","2023-02-22 08:00:00","Inner Sunset","Missing Person","Missing Person","Open or Active","Taraval","Missing Adult","230131590"
"2023-02-22 00:00:00","2023-02-22 08:15:00","Bernal Heights","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Ingleside","Trespassing","230129454"
"2023-02-22 00:00:00","2023-02-22 08:30:00","Mission Bay","Miscellaneous Investigation","Miscellaneous Investigation","Open or Active","Southern","Miscellaneous Investigation","230130837"
"2023-02-22 00:00:00","2023-02-22 08:30:00","Hayes Valley","Larceny Theft","Larceny Theft","Open or Active","Park","License Plate, Stolen","230130871"
"2023-02-22 00:00:00","2023-02-22 08:47:00","Bayview Hunters Point","Warrant","Warrant","Cite or Arrest Adult","Bayview","Warrant Arrest, Local SF Warrant","230129567"
"2023-02-22 00:00:00","2023-02-22 08:47:00","Bayview Hunters Point","Warrant","Warrant","Cite or Arrest Adult","Bayview","Warrant Arrest, Enroute To Outside Jurisdiction","230129567"
"2023-02-22 00:00:00","2023-02-22 08:53:00","Financial District/South Beach","Burglary","Burglary","Cite or Arrest Adult","Central","Burglary, Other Bldg., Forcible Entry","230132071"
"2023-02-22 00:00:00","2023-02-22 08:53:00","Financial District/South Beach","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Central","Burglary Tools, Possession Of","230132071"
"2023-02-22 00:00:00","2023-02-22 08:53:00","Financial District/South Beach","Stolen Property","Stolen Property","Cite or Arrest Adult","Central","Stolen Property, Possession with Knowledge, Receiving","230132071"
